Site,Year,Habitat,Collection_Method,Date,Replicate,Taxon,Stage,Insect,Origin,Higher_classification,Order,Family,Common_name,Abundance,Biomass
barr,2010,aquatic,bottle trap,26-Jun-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,5,0.568781827
barr,2010,aquatic,bottle trap,26-Jun-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,11.23361725
barr,2010,aquatic,bottle trap,26-Jun-10,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,1,0.21144314
barr,2010,aquatic,bottle trap,29-Jun-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,18,0.388531043
barr,2010,aquatic,bottle trap,29-Jun-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,0.168076181
barr,2010,aquatic,bottle trap,29-Jun-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,9,0.723420714
barr,2010,aquatic,bottle trap,29-Jun-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,8.935051919
barr,2010,aquatic,bottle trap,29-Jun-10,3,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,0.005450702
barr,2010,aquatic,bottle trap,2-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,3.465863273
barr,2010,aquatic,bottle trap,5-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,11,0.197096663
barr,2010,aquatic,bottle trap,5-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,21,1.580932776
barr,2010,aquatic,bottle trap,5-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12,1.083865748
barr,2010,aquatic,bottle trap,5-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,22.4672345
barr,2010,aquatic,bottle trap,5-Jul-10,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,2,0.022413644
barr,2010,aquatic,bottle trap,5-Jul-10,3,Physidae,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,2,16.07602574
barr,2010,aquatic,bottle trap,5-Jul-10,3,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.003233559
barr,2010,aquatic,bottle trap,8-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,9,0.088201469
barr,2010,aquatic,bottle trap,8-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,0.388204705
barr,2010,aquatic,bottle trap,8-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,9,0.617357077
barr,2010,aquatic,bottle trap,8-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,4.399222463
barr,2010,aquatic,bottle trap,11-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,20,0.339042314
barr,2010,aquatic,bottle trap,11-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.314179875
barr,2010,aquatic,bottle trap,11-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.184926622
barr,2010,aquatic,bottle trap,11-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,13.07358296
barr,2010,aquatic,bottle trap,11-Jul-10,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,3,1.586909261
barr,2010,aquatic,bottle trap,17-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.243510413
barr,2010,aquatic,bottle trap,17-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.145463311
barr,2010,aquatic,bottle trap,17-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,11.23361725
barr,2010,aquatic,bottle trap,17-Jul-10,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,3,3.157728511
barr,2010,aquatic,bottle trap,20-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,30,0.508563471
barr,2010,aquatic,bottle trap,20-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.121472231
barr,2010,aquatic,bottle trap,20-Jul-10,3,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,2,0.569326332
barr,2010,aquatic,bottle trap,23-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,93,1.57654676
barr,2010,aquatic,bottle trap,23-Jul-10,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,1,0.088851081
barr,2010,aquatic,bottle trap,23-Jul-10,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.164949956
barr,2010,aquatic,bottle trap,23-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,7,0.342278543
barr,2010,aquatic,bottle trap,23-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.118326297
barr,2010,aquatic,bottle trap,23-Jul-10,3,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,0.204075103
barr,2010,aquatic,bottle trap,23-Jul-10,3,Ephydridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ephydridae,shore and brine flies,1,2.492731565
barr,2010,aquatic,bottle trap,26-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,274,4.644879701
barr,2010,aquatic,bottle trap,26-Jul-10,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.172373552
barr,2010,aquatic,bottle trap,26-Jul-10,3,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,11,0.616357217
barr,2010,aquatic,bottle trap,26-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.118326297
barr,2010,aquatic,bottle trap,26-Jul-10,3,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,9.558544274
barr,2010,aquatic,bottle trap,26-Jul-10,3,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,1,0.258575332
barr,2010,aquatic,bottle trap,26-Jul-10,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,2,0.017959822
barr,2010,aquatic,bottle trap,26-Jul-10,3,Physidae,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,2,29.85088534
barr,2010,aquatic,bottle trap,26-Jul-10,3,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,1,0.042555046
barr,2010,aquatic,bottle trap,29-Jul-10,3,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,186,3.15309352
barr,2010,aquatic,bottle trap,29-Jul-10,3,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.011042515
barr,2010,aquatic,bottle trap,29-Jul-10,3,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.184926622
barr,2010,aquatic,bottle trap,29-Jul-10,3,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,5,0.056034111
barr,2010,aquatic,bottle trap,29-Jul-10,3,Physidae,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,1,4.740909047
barr,2010,aquatic,bottle trap,23-Jun-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,3,0.188271465
barr,2010,aquatic,bottle trap,23-Jun-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.007785797
barr,2010,aquatic,bottle trap,23-Jun-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,7,0.86187695
barr,2010,aquatic,bottle trap,26-Jun-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,9,0.463210639
barr,2010,aquatic,bottle trap,26-Jun-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,10,1.044867707
barr,2010,aquatic,bottle trap,26-Jun-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,3,9.980154155
barr,2010,aquatic,bottle trap,29-Jun-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,11,0.250744378
barr,2010,aquatic,bottle trap,29-Jun-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.111579657
barr,2010,aquatic,bottle trap,29-Jun-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,15,1.031779867
barr,2010,aquatic,bottle trap,29-Jun-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,4,13.86345309
barr,2010,aquatic,bottle trap,29-Jun-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,0.0024
barr,2010,aquatic,bottle trap,2-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,1,0.006753
barr,2010,aquatic,bottle trap,2-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.082593652
barr,2010,aquatic,bottle trap,2-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8,0.647412177
barr,2010,aquatic,bottle trap,2-Jul-10,4,Culicidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,1,0.470916527
barr,2010,aquatic,bottle trap,2-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,3,10.39758982
barr,2010,aquatic,bottle trap,5-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,73,0.946726917
barr,2010,aquatic,bottle trap,5-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,7,4.186719968
barr,2010,aquatic,bottle trap,5-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,0.282336895
barr,2010,aquatic,bottle trap,5-Jul-10,4,Chironomidae,PE,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,10,3.766633489
barr,2010,aquatic,bottle trap,5-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,35,3.343082798
barr,2010,aquatic,bottle trap,5-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,13,111.2756693
barr,2010,aquatic,bottle trap,5-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,2.831006454
barr,2010,aquatic,bottle trap,5-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,23,0.389898661
barr,2010,aquatic,bottle trap,5-Jul-10,4,Cladocera,U,non-insect,Aquatic,Crustacea: Cladocera,x,x,water fleas,1,0.024054322
barr,2010,aquatic,bottle trap,8-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,88,1.180927866
barr,2010,aquatic,bottle trap,8-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,0.254209206
barr,2010,aquatic,bottle trap,8-Jul-10,4,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.031907945
barr,2010,aquatic,bottle trap,8-Jul-10,4,Chironomidae,PE,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.266416107
barr,2010,aquatic,bottle trap,8-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,27,2.299594481
barr,2010,aquatic,bottle trap,8-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,3,19.70627249
barr,2010,aquatic,bottle trap,8-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,4.49645597
barr,2010,aquatic,bottle trap,8-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,7,0.114276429
barr,2010,aquatic,bottle trap,11-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,150,2.542817355
barr,2010,aquatic,bottle trap,11-Jul-10,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.375929266
barr,2010,aquatic,bottle trap,11-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,1.394964292
barr,2010,aquatic,bottle trap,11-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,11,0.398596501
barr,2010,aquatic,bottle trap,11-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,0.035271197
barr,2010,aquatic,bottle trap,11-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,31.31774047
barr,2010,aquatic,bottle trap,11-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,6.258794974
barr,2010,aquatic,bottle trap,11-Jul-10,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,1,0.141361926
barr,2010,aquatic,bottle trap,11-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,10,0.022459313
barr,2010,aquatic,bottle trap,11-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.102133999
barr,2010,aquatic,bottle trap,11-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,14,0.287045064
barr,2010,aquatic,bottle trap,11-Jul-10,4,Cladocera,U,non-insect,Aquatic,Crustacea: Cladocera,x,x,water fleas,2,0.065142562
barr,2010,aquatic,bottle trap,14-Jul-10,4,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,1,0.048090413
barr,2010,aquatic,bottle trap,14-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,78,1.322265024
barr,2010,aquatic,bottle trap,14-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,7,0.30769379
barr,2010,aquatic,bottle trap,14-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,7,0.462252919
barr,2010,aquatic,bottle trap,14-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,3,26.86645696
barr,2010,aquatic,bottle trap,14-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,17.85277204
barr,2010,aquatic,bottle trap,14-Jul-10,4,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,1,0.249406064
barr,2010,aquatic,bottle trap,14-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,2,0.013506
barr,2010,aquatic,bottle trap,14-Jul-10,4,Cladocera,U,non-insect,Aquatic,Crustacea: Cladocera,x,x,water fleas,23,0.627171807
barr,2010,aquatic,bottle trap,17-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,26,0.529459574
barr,2010,aquatic,bottle trap,17-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.079390097
barr,2010,aquatic,bottle trap,17-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,6,0.436389934
barr,2010,aquatic,bottle trap,17-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,7,77.12514051
barr,2010,aquatic,bottle trap,17-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,9.212265019
barr,2010,aquatic,bottle trap,17-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,3,0.01702068
barr,2010,aquatic,bottle trap,17-Jul-10,4,Nemoura,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,1,0.178198468
barr,2010,aquatic,bottle trap,17-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,10,0.310145698
barr,2010,aquatic,bottle trap,20-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,21,0.683996902
barr,2010,aquatic,bottle trap,20-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.048827581
barr,2010,aquatic,bottle trap,20-Jul-10,4,Chironomidae,PE,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,1.074283124
barr,2010,aquatic,bottle trap,20-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,1,0.025862986
barr,2010,aquatic,bottle trap,20-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,11.98115987
barr,2010,aquatic,bottle trap,20-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.001667118
barr,2010,aquatic,bottle trap,20-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,22,0.716568183
barr,2010,aquatic,bottle trap,23-Jul-10,4,Limnephilus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1,7.400411062
barr,2010,aquatic,bottle trap,23-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,123,4.83058273
barr,2010,aquatic,bottle trap,23-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,0.413897658
barr,2010,aquatic,bottle trap,23-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,29,1.966127583
barr,2010,aquatic,bottle trap,23-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2,8.798444925
barr,2010,aquatic,bottle trap,23-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,1,0.237723057
barr,2010,aquatic,bottle trap,23-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,5,0.042672644
barr,2010,aquatic,bottle trap,23-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,313,3.960574502
barr,2010,aquatic,bottle trap,23-Jul-10,4,Cladocera,U,non-insect,Aquatic,Crustacea: Cladocera,x,x,water fleas,1,0.081763975
barr,2010,aquatic,bottle trap,26-Jul-10,4,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,4,0.590320059
barr,2010,aquatic,bottle trap,26-Jul-10,4,Limnephilus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1,9.197155302
barr,2010,aquatic,bottle trap,26-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,85,4.551899091
barr,2010,aquatic,bottle trap,26-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1.149780178
barr,2010,aquatic,bottle trap,26-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,14,0.532060312
barr,2010,aquatic,bottle trap,26-Jul-10,4,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.01829
barr,2010,aquatic,bottle trap,26-Jul-10,4,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,13,94.62771671
barr,2010,aquatic,bottle trap,26-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,4,1.928802179
barr,2010,aquatic,bottle trap,26-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,5,0.033765
barr,2010,aquatic,bottle trap,26-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.008684261
barr,2010,aquatic,bottle trap,26-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,130,1.305679615
barr,2010,aquatic,bottle trap,26-Jul-10,4,Cladocera,U,non-insect,Aquatic,Crustacea: Cladocera,x,x,water fleas,1,0.067109185
barr,2010,aquatic,bottle trap,29-Jul-10,4,Limnephilus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1,8.266638271
barr,2010,aquatic,bottle trap,29-Jul-10,4,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,35,2.278432397
barr,2010,aquatic,bottle trap,29-Jul-10,4,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,0.796655511
barr,2010,aquatic,bottle trap,29-Jul-10,4,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12,0.722083049
barr,2010,aquatic,bottle trap,29-Jul-10,4,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,11,13.97696781
barr,2010,aquatic,bottle trap,29-Jul-10,4,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,6,0.062787111
barr,2010,aquatic,bottle trap,29-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,18,0.096532469
barr,2010,aquatic,bottle trap,29-Jul-10,4,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,5,0.201483567
barr,2010,aquatic,bottle trap,23-Jun-10,5,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,33,1.227649218
barr,2010,aquatic,bottle trap,23-Jun-10,5,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.879886802
barr,2010,aquatic,bottle trap,23-Jun-10,5,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,29,1.901810648
barr,2010,aquatic,bottle trap,26-Jun-10,5,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,30,1.053768947
barr,2010,aquatic,bottle trap,26-Jun-10,5,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.266416107
barr,2010,aquatic,bottle trap,26-Jun-10,5,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,21,1.348738474
barr,2010,aquatic,bottle trap,26-Jun-10,5,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,4,21.63120707
barr,2010,aquatic,bottle trap,26-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,5,0.039813439
barr,2010,aquatic,bottle trap,29-Jun-10,5,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,32,0.624795403
barr,2010,aquatic,bottle trap,29-Jun-10,5,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,0.140916711
barr,2010,aquatic,bottle trap,29-Jun-10,5,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,116,8.268277431
barr,2010,aquatic,bottle trap,29-Jun-10,5,Dytiscidae,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,24,88.94578169
barr,2010,aquatic,bottle trap,2-Jul-10,5,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,19,0.455391396
barr,2010,aquatic,bottle trap,2-Jul-10,5,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.057318032
barr,2010,aquatic,bottle trap,2-Jul-10,5,Acari,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,29,2.221645615
